,Unnamed: 0,No.,Email address,Gender,Last Name,First Name,Smoking,Alchohol,Uni,Nationality,School,Major,Habit,Roommate
1235,1235,1235,grayish@qq.com,male,Dorothy,Lydia,yes,yes,dl9144,Eritrea,MSPH,Art History,Early Bird,Yes
1236,1236,1236,unprofitable@sina.com,female,Judith,Wilbur,no,no,jw7303,Guatemala,Nursing,Computer Science,Night Owl,Yes
1237,1237,1237,punishable@msn.com,female,Marion,Sabina,yes,no,ms5884,Cape Verde,SGS,East Asian Studies,Night Owl,Yes
1238,1238,1238,twelveyearold@sina.com,male,Tomlinson,Barry,no,no,tb1123,Samoa,GSAS,History,Night Owl,Yes
1239,1239,1239,deferred@yahoo.com,female,Ella,Fitch,no,no,ef2878,Brunei,CBS,Neuroscience & Behavior,Early Bird,Yes
1240,1240,1240,repetitious@msn.com,female,Jacob,Kristin,no,yes,jk8501,Comoros,CLS,Biomedical Engineering,Early Bird,Yes
1241,1241,1241,monogrammed@att.net,male,Gissing,Booth,no,no,gb6118,India,UTS,Art History,Night Owl,Yes
1242,1242,1242,enticing@hotmail.com,female,Gallacher,Perry,yes,yes,gp4704,Saudi Arabia,Arts,Biology,Night Owl,Yes
1243,1243,1243,monastic@gmail.com,female,Reynolds,Amanda,yes,no,ra5057,Niger,CLS,Civil Engineering,Early Bird,Yes
1244,1244,1244,timehonored@163.com,female,Boyle,Eve,no,no,be9032,Tonga,Nursing,Sociology,Night Owl,Yes
1245,1245,1245,addictive@outlook.com,male,Morse,Denise,yes,no,md1701,Peru,UTS,Art History,Night Owl,Yes
1246,1246,1246,unpainted@gmail.com,female,Delia,Samuel,yes,no,ds9466,Zambia,GSAS,Mechanical Engineering,Early Bird,Yes
1247,1247,1247,stalwart@outlook.com,male,Adam,Rex,yes,yes,ar4602,Tunisia,SPS,Human Rights,Early Bird,Yes
1248,1248,1248,coed@qq.com,female,Ralph,Arvin,no,yes,ra2401,Seychelles,MSPH,Art History,Early Bird,Yes
1249,1249,1249,discontented@gmail.com,female,Habakkuk,August,yes,no,ha3120,Austria,BC,Creative Writing,Early Bird,Yes
1250,1250,1250,reflected@163.com,male,Nell,Benedict,no,yes,nb2300,Luxembourg,Nursing,Neuroscience & Behavior,Night Owl,Yes
1251,1251,1251,glacial@qq.com,female,Hewlett,Wright,no,no,hw1735,Christmas Island,UTS,Economics,Early Bird,Yes
1252,1252,1252,blistering@msn.com,male,Surrey,Benjamin,yes,no,sb2367,Mauritius,Nursing,Biochemistry,Night Owl,Yes
1253,1253,1253,landless@yahoo.com,male,Belle,Harold,yes,no,bh1643,Denmark,CC,Biology,Early Bird,Yes
1254,1254,1254,latenight@gmail.com,female,Ruskin,Valentina,yes,yes,rv9142,Algeria,CC,Chemical Engineering,Night Owl,Yes
1255,1255,1255,bracing@mac.com,female,Sophia,Albert,yes,no,sa3098,Norway,CC,Business Management,Night Owl,Yes
1256,1256,1256,downtoearth@msn.com,female,Ulysses,Nick,no,yes,un8189,Puerto Rico,JTS,Computer Science,Early Bird,Yes
1257,1257,1257,halting@hotmail.com,male,Croft,Michell,yes,yes,cm3841,Guatemala,GSAS,Psychology,Night Owl,Yes
1258,1258,1258,frosty@gmail.com,male,Cromwell,Carl,no,yes,cc6521,French Polynesia,CCS,Biomedical Engineering,Night Owl,Yes
1259,1259,1259,participating@gmail.com,male,Geordie,Page,yes,yes,gp8585,Estonia,CJS,Chemistry,Night Owl,Yes
1260,1260,1260,featureless@mac.com,female,Johnson,Winifred,yes,no,jw1275,Slovenia,Nursing,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
1261,1261,1261,vivacious@mac.com,male,Fanny,Diana,yes,no,fd6684,Christmas Island,CC,Economics,Night Owl,Yes
1262,1262,1262,ravenous@126.com,male,Mackintosh,Bevis,yes,no,mb5244,Western Sahara,CC,Economics,Night Owl,Yes
1263,1263,1263,apathetic@gmail.com,female,Howells,Zachary,yes,no,hz2624,Burma,Nursing,Psychology,Night Owl,Yes
1264,1264,1264,tormented@icloud.com,female,Effie,Clement,no,no,ec4965,Norway,UTS,French,Night Owl,Yes
1265,1265,1265,astounding@gmail.com,female,Adelaide,Marjorie,yes,no,am3255,Austria,TC,Biochemistry,Night Owl,Yes
1266,1266,1266,ascorbic@gmail.com,male,Pound,Gill,yes,no,pg1803,Uzbekistan,SEAS,French,Early Bird,Yes
1267,1267,1267,imprecise@hotmail.com,female,Arnold,Harley,yes,no,ah1952,Tonga,Arts,Modern Languages,Early Bird,Yes
1268,1268,1268,doityourself@att.net,female,Tobias,Otis,no,no,to8394,Jamaica,TC,Sociology,Early Bird,Yes
1269,1269,1269,comely@att.net,male,Churchill,Kirk,yes,no,ck9997,United States,CCS,Civil Engineering,Night Owl,Yes
1270,1270,1270,inexorable@qq.com,female,Julia,David,yes,yes,jd3952,Cook Islands,MSPH,Visual Arts,Early Bird,Yes
1271,1271,1271,painless@gmail.com,female,Harper,Vicky,yes,yes,hv7905,Indonesia,TC,Business Management,Night Owl,Yes
1272,1272,1272,imperceptible@163.com,male,Locke,Dave,yes,no,ld7312,Cape Verde,Arts,Visual Arts,Night Owl,Yes
1273,1273,1273,undisputed@mac.com,female,Micah,Doreen,yes,yes,md1242,Micronesia,GSAPP,Human Rights,Night Owl,Yes
1274,1274,1274,cloudless@yahoo.com,female,Caroline,Levi,yes,yes,cl2383,Gibraltar,BC,East Asian Studies,Early Bird,Yes
1275,1275,1275,rejected@icloud.com,male,Keppel,Blanche,no,yes,kb9623,Australia,GSAPP,Art History,Early Bird,Yes
1276,1276,1276,migratory@yahoo.com,female,Walpole,Eleanore,yes,no,we4466,Nigeria,SPS,Comparative Literature & Society,Early Bird,Yes
1277,1277,1277,selfless@yahoo.com,male,Katte,Victoria,no,no,kv4426,Egypt,SIPA,Business Management,Night Owl,Yes
1278,1278,1278,shredded@hotmail.com,male,Clapham,Arlen,no,yes,ca9059,Norfolk Island,GSAPP,Creative Writing,Night Owl,Yes
1279,1279,1279,rundown@qq.com,male,Connie,Ira,yes,no,ci2172,Bermuda,VCPS,Mathematics,Night Owl,Yes
1280,1280,1280,modernist@sina.com,female,Butler,Sara,no,no,bs6768,Wallis and Futuna,SIPA,Visual Arts,Night Owl,Yes
1281,1281,1281,winged@sina.com,male,Bacon,Dora,no,yes,bd8176,Sudan,MSPH,Human Rights,Early Bird,Yes
1282,1282,1282,instructional@att.net,female,Morrison,Ingemar,no,no,mi1901,Aruba,Medicine,Earth & Environmental Engineering,Early Bird,Yes
1283,1283,1283,shouting@msn.com,male,Eipstein,Alexia,no,no,ea6016,Ethiopia,CC,Electrical Engineering,Early Bird,Yes
1284,1284,1284,french@outlook.com,female,Walsh,Steward,no,yes,ws3948,Liberia,Arts,Visual Arts,Night Owl,Yes
1285,1285,1285,pinkish@qq.com,female,Galsworthy,Boyd,no,yes,gb2778,Europa Island,JTS,Sustainable Development,Early Bird,Yes
1286,1286,1286,unchallenged@att.net,female,Billy,Blake,yes,no,bb3809,Bermuda,JTS,East Asian Studies,Early Bird,Yes
1287,1287,1287,omnipotent@icloud.com,female,Terry,Eudora,yes,yes,te2114,Namibia,CCS,Music,Early Bird,Yes
1288,1288,1288,adhesive@hotmail.com,female,Quiller,Alma,no,yes,qa3126,Timor-Leste,CLS,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
1289,1289,1289,fullsize@outlook.com,male,Eugen,Jared,no,yes,ej7066,Afghanistan,SPS,French,Night Owl,Yes
1290,1290,1290,clipped@outlook.com,male,Chesterton,Susan,yes,yes,cs7339,Nigeria,GSAPP,Human Rights,Night Owl,Yes
1291,1291,1291,paved@hotmail.com,female,Juliet,Verna,no,yes,jv7882,Equatorial Guinea,CLS,Economics,Night Owl,Yes
1292,1292,1292,commendable@yahoo.com,female,Silas,Judith,yes,yes,sj7995,Laos,Nursing,Sustainable Development,Night Owl,Yes
1293,1293,1293,extracurricular@outlook.com,male,Johnstone,Carr,no,yes,jc5399,Argentina,BC,Art History,Night Owl,Yes
1294,1294,1294,stateowned@gmail.com,female,Maud,Spencer,yes,yes,ms5090,Belarus,Nursing,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1295,1295,1295,concluding@outlook.com,female,Hubbard,Drew,yes,yes,hd4815,Spratly Islands,MSPH,Chemistry,Early Bird,Yes
1296,1296,1296,welltrained@qq.com,female,Marner,Gavin,no,yes,mg9213,Spratly Islands,TC,Civil Engineering,Night Owl,Yes
1297,1297,1297,woody@gmail.com,male,Green,Verne,yes,no,gv6199,Virgin Islands,SEAS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
1298,1298,1298,tworoom@yahoo.com,female,Partridge,Quintina,yes,yes,pq4338,Seychelles,SPS,East Asian Studies,Early Bird,Yes
1299,1299,1299,unwritten@att.net,male,Jimmy,Poppy,no,no,jp1952,British Virgin Islands,TC,French,Night Owl,Yes
1300,1300,1300,assumed@gmail.com,male,Godwin,Andy,no,no,ga3346,French Polynesia,CJS,Sociology,Early Bird,Yes
1301,1301,1301,stylistic@icloud.com,female,Robbins,Tobey,yes,yes,rt9489,Lesotho,Medicine,Creative Writing,Early Bird,Yes
1302,1302,1302,practicable@qq.com,male,Charley,Yetta,yes,yes,cy1036,Falkland Islands,SGS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
1303,1303,1303,downhill@outlook.com,female,Rosa,Dylan,yes,yes,rd9685,United States,JTS,Sustainable Development,Night Owl,Yes
1304,1304,1304,unprofitable@qq.com,female,Whyet,Marico,yes,no,wm6872,Wallis and Futuna,Arts,Political Science,Night Owl,Yes
1305,1305,1305,promiscuous@163.com,female,Rhys,Yedda,yes,no,ry6031,Micronesia,BC,Psychology,Night Owl,Yes
1306,1306,1306,compositional@outlook.com,male,Burns,Bertram,no,yes,bb4956,Sri Lanka,JTS,Creative Writing,Night Owl,Yes
1307,1307,1307,rejected@qq.com,male,Pater,Jodie,no,yes,pj6607,Dominica,TC,Civil Engineering,Night Owl,Yes
1308,1308,1308,blackhaired@qq.com,female,Faulkner,Xanthe,yes,yes,fx6217,Benin,CCS,Art History,Early Bird,Yes
1309,1309,1309,tasteful@msn.com,male,Asheley,Joshua,no,yes,aj6175,Europa Island,SIPA,French,Night Owl,Yes
1310,1310,1310,daunting@att.net,female,Warner,Bartholomew,yes,yes,wb6594,Afghanistan,SIPA,Industrial Engineering & Operations Research,Night Owl,Yes
1311,1311,1311,spherical@icloud.com,female,Asheley,Phyllis,yes,yes,ap2487,Sao Tome and Principe,CLS,Chemistry,Night Owl,Yes
1312,1312,1312,onestory@163.com,female,Motley,Sandy,no,yes,ms7305,Maldives,SEAS,Biomedical Engineering,Night Owl,Yes
1313,1313,1313,garbled@gmail.com,female,Judd,Athena,no,yes,ja2428,Seychelles,CC,Mathematics,Night Owl,Yes
1314,1314,1314,rapacious@gmail.com,male,Elinor,Veromca,yes,yes,ev6863,Malaysia,JTS,French,Early Bird,Yes
1315,1315,1315,ravenous@hotmail.com,male,Funk,Sidney,yes,no,fs7158,Malaysia,Nursing,Business Management,Night Owl,Yes
1316,1316,1316,uncritical@outlook.com,male,Chapman,Cleveland,no,no,cc4108,Gabon,CC,Philosophy,Night Owl,Yes
1317,1317,1317,paying@att.net,male,Garcia,Matt,yes,yes,gm9022,Syria,SEAS,Psychology,Early Bird,Yes
1318,1318,1318,clearing@att.net,male,Cumberland,Riva,no,no,cr1886,Latvia,GSAPP,Creative Writing,Night Owl,Yes
1319,1319,1319,connective@gmail.com,male,Wright,Penelope,yes,yes,wp5961,Bahrain,GSAPP,Anthropology,Early Bird,Yes
1320,1320,1320,firstyear@att.net,female,Brook,Mandy,no,no,bm5530,Malaysia,MSPH,Sociology,Early Bird,Yes
1321,1321,1321,nineyearold@outlook.com,male,Luke,Prima,no,yes,lp1081,Mozambique,JTS,Physics,Night Owl,Yes
1322,1322,1322,octagonal@hotmail.com,female,Gaskell,Lynn,no,no,gl3485,Saint Kitts and Nevis,JTS,Chemical Engineering,Night Owl,Yes
1323,1323,1323,repetitious@mac.com,male,Valentine,Maggie,yes,yes,vm8712,American Samoa,TC,Art History,Early Bird,Yes
1324,1324,1324,iridescent@gmail.com,male,Martha,May,no,no,mm7396,Panama,JTS,Music,Night Owl,Yes
1325,1325,1325,recommended@yahoo.com,male,Washington,Paul,yes,yes,wp9080,Zimbabwe,SGS,Visual Arts,Night Owl,Yes
1326,1326,1326,highpressure@att.net,male,Susanna,Blair,no,yes,sb1018,Croatia,CCS,Mathematics,Early Bird,Yes
1327,1327,1327,sectional@yahoo.com,male,Steele,Marlon,yes,no,sm1292,France,CBS,American Studies,Early Bird,Yes
1328,1328,1328,lewd@gmail.com,female,Wild,Charlotte,no,yes,wc6493,Marshall Islands,TC,English,Early Bird,Yes
1329,1329,1329,uppermost@yahoo.com,male,Margaret,Kennedy,no,yes,mk6278,Falkland Islands,MSPH,Mathematics,Early Bird,Yes
1330,1330,1330,droll@gmail.com,female,Tours,Isidore,no,no,ti4703,Norfolk Island,CLS,Economics,Night Owl,Yes
1331,1331,1331,slanted@mac.com,male,Bryce,Hilary,yes,no,bh9779,Burma,SPS,Civil Engineering,Night Owl,Yes
1332,1332,1332,incomparable@126.com,female,Baldwin,Claire,no,no,bc5588,Timor-Leste,Medicine,Physics,Night Owl,Yes
1333,1333,1333,fretful@yahoo.com,female,Mac-,Harriet,no,yes,mh6864,French Guiana,JTS,Sociology,Early Bird,Yes
1334,1334,1334,cranky@yahoo.com,male,Jack,Ula,yes,no,ju8483,Belarus,CC,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1335,1335,1335,unresponsive@qq.com,male,Dennis,Elton,yes,yes,de3100,Albania,SSW,English,Early Bird,Yes
1336,1336,1336,stalwart@msn.com,male,Bloor,Astrid,no,no,ba2202,Uzbekistan,Nursing,Sociology,Early Bird,Yes
1337,1337,1337,acrosstheboard@gmail.com,female,Asheley,Blithe,no,yes,ab3874,Belgium,UTS,Political Science,Night Owl,Yes
1338,1338,1338,interchangeable@gmail.com,female,Flynn,Wade,yes,yes,fw8683,Virgin Islands,TC,Physics,Night Owl,Yes
1339,1339,1339,metaphorical@outlook.com,female,Wylde,Evan,no,no,we8610,Peru,SGS,Biochemistry,Early Bird,Yes
1340,1340,1340,adaptive@163.com,female,Francis,Joyce,yes,yes,fj2888,Bhutan,Medicine,Industrial Engineering & Operations Research,Night Owl,Yes
1341,1341,1341,mint@126.com,male,O'Connor,Allen,yes,no,oa8808,Pakistan,UTS,Sustainable Development,Early Bird,Yes
1342,1342,1342,cohesive@mac.com,female,Dickey,Ed,no,yes,de9038,Namibia,CC,Physics,Early Bird,Yes
1343,1343,1343,restive@163.com,male,Dulles,Antonio,no,no,da2481,Marshall Islands,MSPH,Biochemistry,Night Owl,Yes
1344,1344,1344,indecent@126.com,female,Anne,Nigel,no,yes,an2026,Barbados,SPS,History,Night Owl,Yes
1345,1345,1345,bornagain@gmail.com,female,Aly,Selena,yes,no,as5795,Niue,SSW,Biomedical Engineering,Early Bird,Yes
1346,1346,1346,domed@att.net,male,Giles,Gene,no,yes,gg5083,Namibia,MSPH,Chemical Engineering,Early Bird,Yes
1347,1347,1347,demeaning@att.net,female,Julian,Wallis,no,yes,jw9944,Nicaragua,SEAS,Music,Night Owl,Yes
1348,1348,1348,broadshouldered@qq.com,female,Defoe,Cash,no,yes,dc3969,Panama,CC,Chemistry,Night Owl,Yes
1349,1349,1349,stamped@mac.com,male,Gardiner,Orville,no,yes,go5533,Malawi,MSPH,Electrical Engineering,Early Bird,Yes
1350,1350,1350,enticing@126.com,female,Brooke,Mabel,no,yes,bm5991,Bahamas,SSW,Psychology,Night Owl,Yes
1351,1351,1351,daunting@163.com,female,Coleridge,Patrick,yes,no,cp7618,Swaziland,SGS,Chemical Engineering,Early Bird,Yes
1352,1352,1352,stacked@mac.com,female,Beerbohm,Roberta,no,yes,br6600,Somalia,SSW,Visual Arts,Early Bird,Yes
1353,1353,1353,doityourself@sina.com,female,Peggy,Chad,no,yes,pc2043,Zambia,VCPS,French,Early Bird,Yes
1354,1354,1354,climactic@126.com,female,Sophy,Ives,yes,no,si7040,Latvia,SIPA,American Studies,Early Bird,Yes
1355,1355,1355,obliging@126.com,male,Stowe,Bradley,yes,yes,sb8141,British Indian Ocean Territory,SEAS,Computer Science,Early Bird,Yes
1356,1356,1356,acquisitive@163.com,female,Service,Hulda,no,yes,sh4637,Montserrat,CC,Industrial Engineering & Operations Research,Night Owl,Yes
1357,1357,1357,snarling@gmail.com,male,Kennan,John,yes,yes,kj6830,Israel,CBS,Economics,Early Bird,Yes
1358,1358,1358,imprecise@gmail.com,female,Tate,Leonard,no,yes,tl1424,Cape Verde,SIPA,Economics,Early Bird,Yes
1359,1359,1359,ripped@hotmail.com,female,Houston,Reginald,yes,yes,hr1046,Burma,MSPH,Biology,Night Owl,Yes
1360,1360,1360,porous@icloud.com,male,Titus,Keith,yes,no,tk4577,Namibia,CLS,Chemical Engineering,Early Bird,Yes
1361,1361,1361,itinerant@gmail.com,female,Hudson,Max,yes,no,hm5793,Mauritania,JTS,Civil Engineering,Early Bird,Yes
1362,1362,1362,frenetic@hotmail.com,male,Frank,Mona,yes,yes,fm1386,Estonia,Arts,Mechanical Engineering,Early Bird,Yes
1363,1363,1363,busing@yahoo.com,male,Hansom,Roy,no,yes,hr3251,Anguilla,UTS,Art History,Early Bird,Yes
1364,1364,1364,fitful@gmail.com,male,Marcus,Jessie,yes,no,mj7389,Serbia and Montenegro,VCPS,Computer Science,Early Bird,Yes
1365,1365,1365,riotous@gmail.com,female,Gunter,Tiffany,yes,no,gt5421,Eritrea,SGS,Music,Night Owl,Yes
1366,1366,1366,incriminating@msn.com,female,Chamberlain,Megan,no,no,cm5174,Marshall Islands,Medicine,Civil Engineering,Early Bird,Yes
1367,1367,1367,groundfloor@msn.com,male,Doherty,Mary,no,yes,dm9860,Honduras,Nursing,Biology,Night Owl,Yes
1368,1368,1368,unquestioned@126.com,male,Sailsbury,Celeste,no,yes,sc8771,Egypt,UTS,Electrical Engineering,Early Bird,Yes
1369,1369,1369,inter@gmail.com,male,IV.,Len,no,yes,il3607,Ecuador,GSAS,Chemistry,Early Bird,Yes
1370,1370,1370,unperturbed@outlook.com,male,Southey,Marian,no,no,sm9082,Germany,SGS,Physics,Early Bird,Yes
1371,1371,1371,endemic@sina.com,male,Sandy,Chester,yes,no,sc1204,Saint Helena,Arts,Visual Arts,Early Bird,Yes
1372,1372,1372,impertinent@qq.com,female,Powell,Hardy,no,yes,ph8356,Mexico,Medicine,Sustainable Development,Early Bird,Yes
1373,1373,1373,nimble@att.net,female,Pritt,Moses,yes,no,pm6562,Vietnam,SGS,Biology,Night Owl,Yes
1374,1374,1374,valued@hotmail.com,male,Lytton,Christine,yes,yes,lc1032,Syria,Medicine,Computer Science,Night Owl,Yes
1375,1375,1375,equatorial@mac.com,male,Benjamin,Arno,no,no,ba7980,Namibia,CBS,Modern Languages,Night Owl,Yes
1376,1376,1376,advisable@mac.com,female,Monroe,Angelo,yes,no,ma6121,Aruba,VCPS,Sustainable Development,Night Owl,Yes
1377,1377,1377,luscious@sina.com,male,Goldsmith,Taylor,no,no,gt9775,Qatar,Nursing,History,Early Bird,Yes
1378,1378,1378,outlawed@126.com,male,Hal,Leif,no,no,hl9751,Moldova,SPS,Business Management,Night Owl,Yes
1379,1379,1379,prep@163.com,female,Duncan,Richard,yes,yes,dr1683,Poland,Nursing,Human Rights,Night Owl,Yes
1380,1380,1380,welldefined@att.net,female,Bloomfield,Owen,no,no,bo5753,Gibraltar,JTS,Industrial Engineering & Operations Research,Early Bird,Yes
1381,1381,1381,updated@163.com,female,Hobson,Audrey,yes,no,ha7984,Bangladesh,CCS,History,Early Bird,Yes
1382,1382,1382,unconscionable@yahoo.com,male,Cecillia,Simon,no,no,cs7509,Saint Pierre and Miquelon,JTS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
1383,1383,1383,disgraced@gmail.com,female,Longman,Erin,yes,yes,le7752,Czech Republic,BC,Art History,Early Bird,Yes
1384,1384,1384,protruding@qq.com,female,Bright,Leila,yes,no,bl5473,Monaco,Arts,History,Early Bird,Yes
1385,1385,1385,roaring@163.com,female,Ted,Christian,yes,yes,tc2432,Croatia,UTS,Sociology,Night Owl,Yes
1386,1386,1386,medicinal@sina.com,female,Max,Vera,yes,no,mv6908,Barbados,MSPH,Neuroscience & Behavior,Early Bird,Yes
1387,1387,1387,convulsive@163.com,male,Collins,Robert,no,no,cr2809,Ethiopia,GSAS,Political Science,Night Owl,Yes
1388,1388,1388,grizzled@gmail.com,female,Joule,Ferdinand,no,no,jf4992,Bolivia,CC,Sustainable Development,Night Owl,Yes
1389,1389,1389,obstinate@126.com,male,Birrell,William,no,yes,bw8263,Anguilla,MSPH,English,Early Bird,Yes
1390,1390,1390,observant@att.net,male,Isaac,Josephine,no,yes,ij7054,Cayman Islands,GSAS,Sustainable Development,Early Bird,Yes
1391,1391,1391,disappearing@gmail.com,male,Lincoln,Merry,yes,no,lm1166,Syria,SSW,Business Management,Night Owl,Yes
1392,1392,1392,fleeing@att.net,male,Robin,Archer,yes,no,ra3523,Croatia,GSAPP,Industrial Engineering & Operations Research,Night Owl,Yes
1393,1393,1393,hallowed@sina.com,female,Horace,Virgil,yes,no,hv7763,Jan Mayen,MSPH,French,Night Owl,Yes
1394,1394,1394,afflicted@126.com,female,Vaughan,Marina,no,yes,vm8235,San Marino,UTS,Electrical Engineering,Early Bird,Yes
1395,1395,1395,esteemed@msn.com,male,Joan,Sandra,no,no,js6273,Argentina,CC,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
1396,1396,1396,lunatic@gmail.com,male,Electra,Francis,no,no,ef2550,Tonga,SSW,Human Rights,Early Bird,Yes
1397,1397,1397,firstyear@msn.com,male,Rayleign,Rosemary,yes,no,rr6559,Thailand,GSAS,Visual Arts,Night Owl,Yes
1398,1398,1398,ingratiating@mac.com,male,Palmer,Prudence,yes,no,pp9764,Poland,SSW,Sustainable Development,Night Owl,Yes
1399,1399,1399,wellorganized@icloud.com,female,Saul,Dale,no,no,sd9032,Tonga,BC,Psychology,Night Owl,Yes
1400,1400,1400,strongwilled@mac.com,female,Pollitt,Werner,no,no,pw2379,Chile,SIPA,Philosophy,Night Owl,Yes
1401,1401,1401,hitandrun@icloud.com,female,Dunlop,Avery,no,no,da5418,Malaysia,GSAS,History,Early Bird,Yes
1402,1402,1402,unrestrained@163.com,female,Boswell,Mike,no,no,bm2072,Saint Kitts and Nevis,Medicine,Economics,Night Owl,Yes
1403,1403,1403,neurological@qq.com,female,Barrie,Alfred,no,no,ba2145,Antarctica,CJS,Computer Science,Night Owl,Yes
1404,1404,1404,socalled@icloud.com,female,Haggai,Nathan,yes,yes,hn6852,British Indian Ocean Territory,UTS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
1405,1405,1405,undefeated@126.com,male,Doris,Delia,yes,yes,dd9522,Yemen,SSW,Biomedical Engineering,Early Bird,Yes
1406,1406,1406,rotating@msn.com,male,Chaucer,Tina,no,yes,ct9031,Germany,CCS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
1407,1407,1407,orphaned@yahoo.com,female,Ernest,King,no,no,ek4344,Saint Lucia,SEAS,Art History,Night Owl,Yes
1408,1408,1408,idiosyncratic@sina.com,male,Shelley,Veronica,no,yes,sv1090,Portugal,MSPH,Philosophy,Night Owl,Yes
1409,1409,1409,stoned@gmail.com,male,Yerkes,George,no,yes,yg4092,Congo,GSAS,Creative Writing,Early Bird,Yes
1410,1410,1410,forested@126.com,female,Wallace,Upton,no,no,wu7681,Poland,CBS,French,Night Owl,Yes
1411,1411,1411,promiscuous@126.com,male,Stevenson,Sharon,yes,yes,ss2191,Seychelles,SSW,Anthropology,Early Bird,Yes
1412,1412,1412,shouting@gmail.com,male,Robeson,Pamela,no,yes,rp9504,Iran,GSAPP,Music,Early Bird,Yes
1413,1413,1413,ordered@126.com,male,Bess,Baird,no,no,bb9799,Belarus,CCS,Sociology,Night Owl,Yes
